,developer,count,year
74865,KerberosProductions,3,2011
74866,VSTEP,2,2011
74867,"FromSoftware,PolygonMagic",1,2011
74868,BelugaComputer,1,2011
74869,SmartBombInteractive,7,2011
74870,"TikGames,LLC",4,2011
74871,ShadowTorStudios,1,2011
74872,"DigitalLeisureInc.,DigitalLeisure",2,2011
74873,Q-Games,11,2011
74874,BroadswordInteractive,1,2011
74875,HimalayaStudios,1,2011
74876,AnarchyEnterprises,1,2011
74877,"TaitoCorporation,OfficeCreate",2,2011
74878,h.a.n.d.Inc.,7,2011
74879,"HDInteractive,MostWantedEntertainment",1,2011
74880,"Punchline,Shirogumi",1,2011
74881,"HudsonSoft,Neverland",1,2011
74882,IntiCreates,8,2011
74883,ChunSoft,8,2011
74884,MechanicArms,1,2011
74885,"SquareEnix,TOSE",1,2011
74886,"MonolithSoft,NamcoBandaiGames",1,2011
74887,"KushGames,VisualConcepts",3,2011
74888,"Neverland,IdeaFactory",3,2011
74889,8ing/Raizing,1,2011
74890,BigBlueBubbleInc.,2,2011
74891,SEKOst,1,2011
74892,AvalancheStudios,10,2011
74893,NHNCorporation,1,2011
74894,IgnitionEntertainment,5,2011
74895,StrangeFlavour,2,2011
74896,4JStudios,8,2011
74897,3GStudios,2,2011
74898,"RadicalEntertainment,FarsightStudios",1,2011
74899,Agenda,1,2011
74900,"Rebellion,NeversoftEntertainment",1,2011
74901,TelenetJapan,1,2011
74902,Sourcenext,1,2011
74903,"THQ,SavageEntertainment",1,2011
74904,RockstarVancouver,1,2011
74905,TwoTribes,6,2011
74906,Apeiron,1,2011
74907,ProjectAces,6,2011
74908,BeeWorks,2,2011
74909,"Capcom,KleinComputerEntertainment",1,2011
74910,"SCi,VolatileGames",1,2011
74911,VolatileGames,4,2011
74912,"MonolithProductions,TimeGateStudios",1,2011
74913,SuperVillainStudios,4,2011
74914,FusionsphereSystems,1,2011
74915,MidwayStudios-Newcastle,1,2011
74916,oeFun,1,2011
74917,iNiS,5,2011
74918,RelatedDesigns,2,2011
74919,LeftBehindGames,1,2011
74920,NakedSkyEntertainment,6,2011
74921,JGIEntertainment,2,2011
74922,"AmazeEntertainment,VivendiGames",1,2011
74923,"Sega,SonicTeam",6,2011
74924,Atlus,12,2011
74925,"Konami,BladeInteractive",1,2011
74926,SabertoothGames,1,2011
74927,"Interchannel,HuneX",2,2011
74928,BluepointGames,3,2011
74929,SquashySoftware,1,2011
74930,GastronautStudios,3,2011
74931,MagicWand,1,2011
74932,"SkyworksTechnologies,SkyRiverStudios",1,2011
74933,"Konami,LeviathanGames",1,2011
74934,RazorbackDevelopments,3,2011
74935,"Flagship,HALLabs",1,2011
74936,FirebrandGames,11,2011
74937,SabarasaEntertainment,2,2011
74938,"VivendiGames,Eurocom",1,2011
74939,"Tecmo,NtreevSoft",2,2011
74940,WanakoStudios,6,2011
74941,UbisoftCasablanca,3,2011
74942,"ReplayStudios,MoonbyteStudios",1,2011
74943,BandaiNamcoGames,9,2011
74944,FullFat,5,2011
74945,FrontLineStudios,1,2011
74946,EidosInteractive,4,2011
74947,SigilGamesOnline,1,2011
74948,DreamExecution,1,2011
74949,"RockstarToronto,RockstarLeeds",1,2011
74950,HighImpactGames,6,2011
74951,Punchline,1,2011
74952,SigmaTeam,1,2011
74953,Gaia(Sony),1,2011
74954,RealtimeWorlds,2,2011
74955,NinjaStudio,2,2011
74956,KDVGames,1,2011
74957,ThatGameCompany,2,2011
74958,CollisionStudios,3,2011
74959,"Konami,ViciousCycle",1,2011
74960,EmpireInteractive,2,2011
74961,UbisoftBulgaria,2,2011
74962,"RedStormEntertainment,UbisoftParis",2,2011
74963,MuzzyLaneSoftware,1,2011
74964,1C:MaddoxGames,2,2011
74965,"Konami,DigitalEclipse",1,2011
74966,Nobilis,1,2011
74967,"Aspyr,2KSports",1,2011
74968,DeepFriedEntertainment,2,2011
74969,Guppyworks,1,2011
74970,SegaAM3,2,2011
74971,OfficeCreate,2,2011
74972,"ViciousCycle,InfiniteInteractive",1,2011
74973,1stPlayableProductions,2,2011
74974,MetamorfStudios,1,2011
74975,EAJapanStudio,1,2011
74976,SCSSoftware,1,2011
74977,BuenaVistaGames,2,2011
74978,FrictionalGames,4,2011
74979,SilverbackStudios,2,2011
74980,SilentGroveStudios,1,2011
74981,DigitalEmbryo,1,2011
74982,FuzzyeyesStudio,1,2011
74983,"NivalInteractive,N-GameStudios",1,2011
74984,Moss,2,2011
74985,ConspiracyEntertainment,1,2011
74986,"Battlefront.com,1C,1CEntertainment",1,2011
74987,NamcoBandaiGamesAmerica,1,2011
74988,EKOSoftware,3,2011
74989,XSGames,2,2011
74990,"MumboJumbo,HotLavaGames",1,2011
74991,WorldForge,3,2011
74992,ZenStudios,11,2011
74993,MetiaInteractive,1,2011
74994,ChaosConcept,1,2011
74995,"SCEA,IncognitoInc.",1,2011
74996,"Lancarse,Atlus",1,2011
74997,JCEntertainment,1,2011
74998,ArtePiazza,5,2011
74999,"ShabaGames,AmazeEntertainment",1,2011
75000,"SecretStashGames,DREAMONSTUDIO",1,2011
75001,"EurocomEntertainmentSoftware,Eurocom",21,2011
75002,Foundation9Entertainment,1,2011
75003,VanillaWare,2,2011
75004,"PlayFirst,GameLab",1,2011
75005,"ClimaxGroup,PlayFirst,ClimaxStudios",1,2011
75006,G.Rev,2,2011
75007,Turn10,3,2011
75008,ZoeMode,6,2011
75009,LoadInc.,2,2011
75010,"DigitalSprayStudios,MandelArtPlains",1,2011
75011,ProvoxGames,1,2011
75012,BigRedSoftware,1,2011
75013,TrainwreckStudios,1,2011
75014,"ArtificialStudios,ImmersionSoftware&Graphics",2,2011
75015,ZoonamiLtd.,3,2011
75016,FarmindLtd,2,2011
75017,GlobalA,3,2011
75018,SavageEntertainment,2,2011
75019,BlueCastleGames,13,2011
75020,QuotixSoftware,1,2011
75021,ArkedoStudio,2,2011
75022,DefinitiveStudios,1,2011
75023,SierraOnline,1,2011
75024,VirtualToys,3,2011
75025,HiCorp,1,2011
75026,DestinationSoftware,1,2011
75027,"GameArts,SetaCorporation",1,2011
75028,IMCGames,1,2011
75029,"NamcoBandaiGamesAmerica,NamcoBandaiGames",7,2011
75030,Epics,1,2011
75031,"GRIN,UbisoftParis",1,2011
75032,ArtefactsStudio,1,2011
75033,GaiaIndustries,2,2011
75034,Freeverse,1,2011
75035,odenisstudio,2,2011
75036,"ImageEpoch,Imageepoch",5,2011
75037,CoyoteConsole,2,2011
75038,"IrrationalGames,2KMarin",2,2011
75039,Llamasoft,1,2011
75040,"HighVoltageSoftware,UbisoftParis",1,2011
75041,"Mistwalker,Artoon",2,2011
75042,EASaltLake,6,2011
75043,"Bandai,CyberConnect2",1,2011
75044,"SproingInteractiveMedia,Sproing",2,2011
75045,"TaitoCorporation,505Games",2,2011
75046,"Factor5,SCE/WWS",1,2011
75047,"Team17,TwoTribes",2,2011
75048,MineLoader,1,2011
75049,"SouthPeakGames,Hyper-Devbox",1,2011
75050,5THCell,5,2011
75051,Plato,2,2011
75052,S&GSoftware,1,2011
75053,"Sega,BackboneEntertainment",1,2011
75054,NinjaTheory,5,2011
75055,Tri-Crescendo,4,2011
75056,HotLavaGames,1,2011
75057,GorillaSystems,1,2011
75058,"Bec,BandaiNamcoGames",2,2011
75059,"Akella,Quasar",1,2011
75060,"EidosInteractive,StrawdogStudios",1,2011
75061,D3Publisher,1,2011
75062,BlackLanternStudios,2,2011
75063,zSlide,1,2011
75064,SplashDamage,4,2011
75065,RedTribe,5,2011
75066,SEGARacingStudio,3,2011
75067,"GameRepublic,JapanStudio",1,2011
75068,"SlitherineSoftware,Slitherine",1,2011
75069,"EnlightSoftware,InfiniteInteractive",1,2011
75070,"Nintendo,NamcoBandaiGames",1,2011
75071,MagellanInteractive,2,2011
75072,"LDW,BigFishGames",1,2011
75073,HaggardGames,1,2011
75074,GorillaGames,1,2011
75075,CycloneZero,2,2011
75076,GameSauce,1,2011
75077,GFIRussia,1,2011
75078,Milestone,1,2011
75079,"CaviaInc.,GrandprixInc.",1,2011
75080,"InsomniacGames,SCE/WWS",1,2011
75081,"Eighting,8ing/Raizing",2,2011
75082,"1C,SkyFallen,1CEntertainment",1,2011
75083,"MercurySteam,AlchemicProductions",3,2011
75084,RenegadeKid,3,2011
75085,SiriusGames,1,2011
75086,"NeversoftEntertainment,BudCat",1,2011
75087,RockstarLondon,3,2011
75088,"ElectronicArts,EARedwoodShores",1,2011
75089,CDProjektRedStudio,3,2011
75090,"ElectronicArts,Rebellion",2,2011
75091,"MacPlay,MacPlay",1,2011
75092,RelentlessSoftware,5,2011
75093,DisneyOnline,1,2011
75094,FlagshipStudios,1,2011
75095,"Yuke's,Yuke'sCompanyofAmerica",1,2011
75096,BeautifulGameStudios,1,2011
75097,SlantSix,3,2011
75098,"Ubisoft,SensorySweep",1,2011
75099,"ScreenlifeGames,WXP",1,2011
75100,ZoetropeInteractive,1,2011
75101,"TimeGateStudios,Day1Studios",1,2011
75102,TTFusion,8,2011
75103,"Sega,Nintendo,SegaSportsR&D",2,2011
75104,AtomicElbow,2,2011
75105,ClockStoneSoftware,1,2011
75106,"Ino-Co,1C:Ino-Co",1,2011
75107,RedLynx,3,2011
75108,OtherOceanInteractive,3,2011
75109,S-Neo,1,2011
75110,"Spike,NamcoBandaiGames",2,2011
75111,"idSoftware,FountainheadEntertainment",1,2011
75112,"Activision,CauldronLtd.",1,2011
75113,FrozenCodebase,4,2011
75114,System3,1,2011
75115,"NaughtyDog,SCE/WWS",1,2011
75116,TheGameFactory,2,2011
75117,"BizarreCreations,KujuEntertainment",2,2011
75118,SantaCruzGames,2,2011
75119,"SquareEnix,ThinkandFeel",1,2011
75120,"ArtificialMindandMovement,PolygonMagic",1,2011
75121,ChairEntertainment,2,2011
75122,"Eighting,Tenyo",1,2011
75123,Vertex4,1,2011
75124,JapanArtMedia(JAM),1,2011
75125,BitBlot,1,2011
75126,NikitovaGames,1,2011
75127,"RainbowStudios,Tantalus",1,2011
75128,KeenGames,5,2011
75129,Blueside,1,2011
75130,Interchannel-Holon,2,2011
75131,"MarvelousEntertainment,DigitalWhip",1,2011
75132,LestaStudio,2,2011
75133,HexaDrive,2,2011
75134,IroncladGames,2,2011
75135,"OmiyaSoft,Jamsworks",1,2011
75136,PropagandaGames,6,2011
75137,EatSleepPlay,1,2011
75138,W!Games,4,2011
75139,VoidStarCreations,1,2011
75140,Mistwalker,1,2011
75141,UbisoftAnnecy,1,2011
75142,BackboneCharlottetown,1,2011
75143,BestGameEver.com,1,2011
75144,"Eighting,GeniusSonorityInc.",1,2011
75145,Amble,1,2011
75146,SlickEntertainment,2,2011
75147,KaosStudios,4,2011
75148,"DreamFactory,TakaraTomy",2,2011
75149,"Irem,Agetec",1,2011
75150,DarklingRoom,2,2011
75151,SanzaruGames,5,2011
75152,Otaboo,1,2011
75153,Headlock,1,2011
75154,"MadDocSoftware,RockstarVancouver",2,2011
75155,A.C.R.O.N.Y.M.Games,4,2011
75156,BigJohnGames,1,2011
75157,PolluxGamelabs,1,2011
75158,CohortStudios,2,2011
75159,PompomSoftware,1,2011
75160,UnicornGamesStudio,1,2011
75161,ArcadeMoon,2,2011
75162,"OmegaForce,KoeiCanada",1,2011
75163,SlapdashGames,1,2011
75164,CompileHeart,5,2011
75165,Dreamcatcher,3,2011
75166,HouseofTales,1,2011
75167,Examu,2,2011
75168,InLightEntertainment,1,2011
75169,LeviathanGames,1,2011
75170,SierraOnlineShanghai,2,2011
75171,"Gameinvest,SeedStudios,Lda",1,2011
75172,"SCE/WWS,SCEJapanStudio",2,2011
75173,NuevoRetroGames,1,2011
75174,Virtuos,5,2011
75175,HiddenPathEntertainment,3,2011
75176,Nnooo,2,2011
75177,XGenStudios,1,2011
75178,HopliteResearch,1,2011
75179,FallLineStudio,2,2011
75180,EpicenterStudios,4,2011
75181,HotheadGames,15,2011
75182,BigFishGames,1,2011
75183,"Arika,Nintendo",2,2011
75184,"UbisoftBarcelona,UbisoftReflections",1,2011
75185,"AbsolutistLtd,Absolutist",1,2011
75186,"BioWare,DemiurgeStudios",1,2011
75187,Route24,1,2011
75188,"DigitalBuilders,SabarasaEntertainment",1,2011
75189,"TeamNinja,Tecmo",2,2011
75190,SpiderMonk,2,2011
75191,TikGames,1,2011
75192,BackboneEmeryville,2,2011
75193,"DimpsCorporation,NamcoBandaiGames",2,2011
75194,Mekensleep,1,2011
75195,"Voltex,Inc.",2,2011
75196,WorkJam,1,2011
75197,EidosSweden,1,2011
75198,"Maxis,EARedwoodShores",1,2011
75199,LiquidDragonStudios,1,2011
75200,FAKTSoftware,2,2011
75201,"GasPoweredGames,HellbentGames",1,2011
75202,"PamDevelopment,2KSports",1,2011
75203,"HeavyIronStudios,SavageEntertainment",1,2011
75204,SouthPeakGames,1,2011
75205,Vanguard,1,2011
75206,Braingame,1,2011
75207,TorpexGamesLLC,2,2011
75208,"Mastiff,SensorySweep",1,2011
75209,8bitGames,1,2011
75210,OxygenInteractive,6,2011
75211,LittleBoyGames,1,2011
75212,"Namco,ProjectSoul",2,2011
75213,FreeStyleGames,7,2011
75214,Psyonix,2,2011
75215,NumberNoneInc.,1,2011
75216,DialogueDesign,1,2011
75217,GhostfireGames,2,2011
75218,AlcachofaSoft,1,2011
75219,"MetanetSoftwareInc.,SilverBirchStudios",2,2011
75220,SonicPowered,2,2011
75221,Ivolgamus,2,2011
75222,PhantomeryInteractive,1,2011
75223,"Sega,Skonec",1,2011
75224,BlazingLizard,1,2011
75225,CrunchTimeGames,1,2011
75226,EmptyClipStudios,1,2011
75227,TakaraTomy,2,2011
75228,LargeAnimal,1,2011
75229,"AIFactory,RubiconDevelopmentLtd.",1,2011
75230,EAMythic,1,2011
75231,SmackDownProductions,1,2011
75232,BlackRockStudio,7,2011
75233,TaleworldsEntertainment,3,2011
75234,Good-Feel,2,2011
75235,2XLGames,2,2011
75236,Tenky,1,2011
75237,KatauriInteractive,3,2011
75238,"Machatin,Inc.",2,2011
75239,"Xpec,XPECEntertainmentInc.",1,2011
75240,K2,1,2011
75241,ArberthStudios,1,2011
75242,TheGamesCompany,1,2011
75243,"JupiterCorporation,JupiterMultimedia",1,2011
75244,2DBoy,2,2011
75245,KoeiCanada,1,2011
75246,"ZoeMode,HBStudiosMultimedia",2,2011
75247,CertainAffinity,4,2011
75248,EABrightLight,22,2011
75249,"DigitalExtremes,2KMarin",1,2011
75250,MostWantedEntertainment,1,2011
75251,"Treyarch,ShabaGames",4,2011
75252,Meridian4,1,2011
75253,Skonec,1,2011
75254,"SCE/WWS,MediaMolecule",2,2011
75255,"VenanEntertainment,CashmereProd.",1,2011
75256,BethesdaGameStudios,15,2011
75257,"KromeStudios,ScreenlifeGames",1,2011
75258,"EARedwoodShores,EASaltLake",1,2011
75259,"Ubisoft,Gameloft",1,2011
75260,"Treyarch,Beenox",2,2011
75261,"FunaticsSoftware,Funatics",2,2011
75262,"RudolfKremers,AlexMay",2,2011
75263,AQInteractive,3,2011
75264,IsopodLabs,1,2011
75265,EnjoyUpGames,2,2011
75266,"HALLabs,CreaturesInc.",1,2011
75267,"CityInteractive,NavarreCorp",1,2011
75268,Vogster,6,2011
75269,EAVancouver,2,2011
75270,CookingMamaLimited,1,2011
75271,"UbisoftParis,UbisoftMontpellier",2,2011
75272,"CrystalDynamics,BuzzMonkeySoftware",1,2011
75273,NovaleafGameStudios,1,2011
75274,BarkersCrestStudios,1,2011
75275,TrineGames,1,2011
75276,"Microids,Dreamcatcher",1,2011
75277,"BackboneEntertainment,BackboneEmeryville",2,2011
75278,CerasusMedia,1,2011
75279,PiecesInteractive,1,2011
75280,Sandblast,1,2011
75281,RedFlyStudio,7,2011
75282,Tamsoft,3,2011
75283,SideQuestStudios,2,2011
75284,StickmenStudios,2,2011
75285,BlitzArcade,6,2011
75286,Epos,1,2011
75287,BrightFutureGmbH,3,2011
75288,Ctxm/SayDesign,1,2011
75289,Mindware,1,2011
75290,EyebrowInteractive,1,2011
75291,PetriPurho,1,2011
75292,TwistedPixelGames,5,2011
75293,"PapayaStudios,PapayaStudio",4,2011
75294,FunTownWorldLimited,1,2011
75295,FluffyLogic,2,2011
75296,GaijinEntertainment,9,2011
75297,HeadstrongGames,4,2011
75298,HudsonEntertainment,6,2011
75299,"SquareEnix,Tri-Ace",2,2011
75300,RealtechVR,1,2011
75301,Bongfish,2,2011
75302,BoxedDream,1,2011
75303,"MatrixSoftware,MarvelousEntertainment",1,2011
75304,PlatinumGames,4,2011
75305,GaijinGames,8,2011
75306,PaleoEntertainment,1,2011
75307,10tacleStudios,1,2011
75308,TaleofTales,1,2011
75309,RunewakerEntertainment,1,2011
75310,RedRocketGames,1,2011
75311,"Tigon,MidwayStudios-Newcastle",1,2011
75312,"FromSoftware,Acquire",1,2011
75313,Tigon,2,2011
75314,Doublesix,3,2011
75315,Killaware,1,2011
75316,2KShanghai,1,2011
75317,"Success,Tamsoft",1,2011
75318,SkyFallen,1,2011
75319,SkaStudios,2,2011
75320,BrokenRules,2,2011
75321,Pelfast,1,2011
75322,DeepSilver,2,2011
75323,ProperGames,3,2011
75324,1C:Ino-Co,1,2011
75325,TarsierStudios,1,2011
75326,"NumberNoneInc.,KnockoutGames",1,2011
75327,Lazy8Studios,1,2011
75328,CowboyRodeo,2,2011
75329,ACETeam,4,2011
75330,Nordcurrent,2,2011
75331,"Battlefront.com,1CEntertainment",1,2011
75332,GammickEntertainment,1,2011
75333,OssianStudios,1,2011
75334,"N-GameStudios,BlackWingFoundation",1,2011
75335,"ReplayStudios,MLEnterprises",2,2011
75336,"MajescoGames,Majesco",1,2011
75337,Gulti,2,2011
75338,"Konami,Aquria",1,2011
75339,"ArcenGames,LLC",1,2011
75340,"ReplayStudios,TeamToro",1,2011
75341,TheFarm51,1,2011
75342,"THQ,Yuke's",1,2011
75343,"JalecoEntertainment,KeysFactory",1,2011
75344,BlueOmega,3,2011
75345,"IronNosCo.,Ltd.",1,2011
75346,TheSimsStudio,11,2011
75347,"Aspect,TakaraTomy",1,2011
75348,"ImmersionSoftware&Graphics,TimelineInteractive",2,2011
75349,RonimoGames,2,2011
75350,"AmazeEntertainment,Amaze",1,2011
75351,StudioArchcraft,1,2011
75352,Zerodiv,1,2011
75353,"HarmonixMusicSystems,BackboneEntertainment",1,2011
75354,ErikSvedang,1,2011
75355,HellbentGames,2,2011
75356,Prope,5,2011
75357,WarDrumStudios,1,2011
75358,Gameinvest,2,2011
75359,Codeglue,1,2011
75360,"BlueByte,RelatedDesigns",2,2011
75361,NtreevSoft,1,2011
75362,neoqb,1,2011
75363,"Activision,Eurocom",1,2011
75364,ZombieCowStudios,1,2011
75365,TwelveGames,1,2011
75366,DICEStockholm,2,2011
75367,"Frogwares,MisticSoftware",1,2011
75368,Kouyousha,1,2011
75369,3AGames,1,2011
75370,Playbrains,1,2011
75371,LegendoEntertainment,2,2011
75372,"Cinemax,CentauriProduction",1,2011
75373,TitanStudios,1,2011
75374,EngineSoftware,1,2011
75375,UbisoftSingapore,1,2011
75376,REDEntertainment,2,2011
75377,OvertheTopGames,2,2011
75378,NoWayStudio,1,2011
75379,GameCo,1,2011
75380,"idSoftware,RavenSoftware",3,2011
75381,AwesomePlayLtd.,1,2011
75382,HemisphereGames,1,2011
75383,DemiurgeStudios,1,2011
75384,AtomicMotion,1,2011
75385,"DeepSilver,SproingInteractiveMedia,Sproing",1,2011
75386,"DisneyInteractiveStudios,BlackLanternStudios",1,2011
75387,CrypticStudios,2,2011
75388,"BandaiNamcoGames,ProjectSoul",1,2011
75389,DejobaanGames,1,2011
75390,Exkee,2,2011
75391,8MonkeyLabs,2,2011
75392,"Atari,TransmissionGames,AtariSA",2,2011
75393,Vanillaware,1,2011
75394,"Codemasters,SumoDigital",1,2011
75395,SlightlyMadStudios,6,2011
75396,TransmissionGames,1,2011
75397,"VolitionInc.,ReactorZero",1,2011
75398,"Sega,TomCreate",1,2011
75399,"1C,Ino-Co,1C:Ino-Co,1CEntertainment",1,2011
75400,fyto,1,2011
75401,BionicGames,1,2011
75402,"FallenEarth,LLC",1,2011
75403,Tabot,1,2011
75404,CXTM,1,2011
75405,BlackInc.,1,2011
75406,"EurocomEntertainmentSoftware,VisceralGames,Eurocom",1,2011
75407,LooseCannonStudios,3,2011
75408,"K2,Kurogane",1,2011
75409,RTL,1,2011
75410,SubatomicStudios,1,2011
75411,EAMobile,2,2011
75412,"LucasArts,KromeStudios",2,2011
75413,RhinoStudios,1,2011
75414,"MicrosoftGameStudios,Doublesix",1,2011
75415,PlayerX,1,2011
75416,PerformanceDesignedProducts,1,2011
75417,IncineratorGames,3,2011
75418,MedaverseStudios,1,2011
75419,"NipponIchiSoftware,HitMaker",1,2011
75420,"Banpresto,SoftMax",1,2011
75421,"Sega,SegaSportsR&D",2,2011
75422,FeelPlus,6,2011
75423,BoolatGames,1,2011
75424,.theprodukkt,1,2011
75425,AmanitaDesign,1,2011
75426,GungHo,2,2011
75427,"EASports,HBStudiosMultimedia",1,2011
75428,DigitalChocolate,1,2011
75429,impressionware,1,2011
75430,HijinxStudios,3,2011
75431,RiotGames,1,2011
75432,RunicGames,2,2011
75433,"Playlogic,TheGameFactory",2,2011
75434,HomegrownGames,1,2011
75435,DarkEnergyDigital,5,2011
75436,"FusionsphereSystems,AnimationArts",1,2011
75437,UbisoftVancouver,4,2011
75438,"CerasusMedia,StormCityGames",1,2011
75439,FuturemarkGamesStudio,1,2011
75440,GameLife,1,2011
75441,"Natsume,MarvelousEntertainment",1,2011
75442,"HotheadGames,NumberNoneInc.",1,2011
75443,KnowledgeAdventureInc.,1,2011
75444,Robomodo,3,2011
75445,NtroniumGames,1,2011
75446,"SquareEnix,PopCap",2,2011
75447,GameLab,2,2011
75448,NeocoreGames,3,2011
75449,JustAddWater,2,2011
75450,Nemesys,3,2011
75451,BlitzGamesStudios,5,2011
75452,"Ubisoft,UbisoftMontreal",4,2011
75453,CapyGames,3,2011
75454,EXORStudios,1,2011
75455,DNSDevelopment,2,2011
75456,Abylight,1,2011
75457,Ice-PickLodge,2,2011
75458,CurveStudios,3,2011
75459,"NeversoftEntertainment,UndergroundDevelopment",1,2011
75460,EiconicGames,2,2011
75461,VigilGames,3,2011
75462,"PlatinumGames,NexEntertainment",1,2011
75463,"BuzzMonkey,EAMontreal",1,2011
75464,TerryCavanagh,2,2011
75465,NBGI,1,2011
75466,AirtightGames,3,2011
75467,Remode,1,2011
75468,PremiumAgency,2,2011
75469,RegolithGamesltd,1,2011
75470,VooFooStudios,1,2011
75471,"ChillingoLtd,ChillingoLtd.,Chillingo",1,2011
75472,Hi-RezStudios,1,2011
75473,StormCityGames,1,2011
75474,"Tecmo,PiecesInteractive",2,2011
75475,PressPlay,3,2011
75476,2KMarin,4,2011
75477,VisceralGames,8,2011
75478,PhilHassey,1,2011
75479,TheOddGentlemen,2,2011
75480,G1M2,1,2011
75481,"Artoon,SCEJ",1,2011
75482,SarbakanInc.,2,2011
75483,BrendonChung,1,2011
75484,GlobZ,1,2011
75485,"ArtificialMindandMovement,EARedwoodShores",1,2011
75486,SignalStudios,2,2011
75487,RyugaGotokuStudios,2,2011
75488,Cadenza,1,2011
75489,"PlatinumGames,NUDEMAKER,Y.K.",1,2011
75490,4AGames,2,2011
75491,Beatshapers,2,2011
75492,Nicalis,2,2011
75493,MonumentalGames,3,2011
75494,HandMadeGame,1,2011
75495,"CreatStudios,TikGames,LLC",1,2011
75496,ZootFly,3,2011
75497,SoldakEntertainment,1,2011
75498,BeatnikGames,1,2011
75499,FatsharkAB,6,2011
75500,TragnarionStudios,1,2011
75501,MadMonkeyStudio,1,2011
75502,"Capcom,ProperGamesLtd",2,2011
75503,ShadowRage,1,2011
75504,Softlab-NSK,1,2011
75505,Universomo,1,2011
75506,Mediatonic,4,2011
75507,iSquaredGames,1,2011
75508,DaedalicEntertainment,2,2011
75509,AlienAfterAll,2,2011
75510,AkaoniStudio,1,2011
75511,SegaStudiosSanFrancisco,3,2011
75512,SiliconStudio,1,2011
75513,PanicButton,1,2011
75514,GamesDistillery,1,2011
75515,NintendoEADTokyo,1,2011
75516,PeakVox,1,2011
75517,PuppyGames,1,2011
75518,"TetrisOnline,Inc",2,2011
75519,UnitedFrontGames,1,2011
75520,NaturalMotion,3,2011
75521,Brawsome,1,2011
75522,"HarmonixMusicSystems,DemiurgeStudios",2,2011
75523,HelloGames,2,2011
75524,"Inti,IntiCreates",1,2011
75525,IconGames,2,2011
75526,NextWaveTeam,1,2011
75527,StrawdogStudios,1,2011
75528,DoctorEntertainment,2,2011
75529,"10tacleStudios,FusionsphereSystems",1,2011
75530,"Gust,IdeaFactory",1,2011
75531,"Phantagram,FeelPlus",1,2011
75532,"NinjaBee,BaconWrappedGames",1,2011
75533,RuffianGames,1,2011
75534,NabiStudios,1,2011
75535,GamingMindsStudios,2,2011
75536,TheBeardedLadiesConsulting,1,2011
75537,GamelionStudios,1,2011
75538,FrimaStudio,2,2011
75539,PLAYDEAD,3,2011
75540,"EABlackBox,EASingapore",1,2011
75541,"VectorUnitInc.,VectorUnit",1,2011
75542,RichardHofmeier,1,2011
75543,NitroGames,2,2011
75544,"VivaMedia,VivaMedia,LLC",1,2011
75545,UberEntertainment,2,2011
75546,2KCzech,6,2011
75547,AutumnMoon,1,2011
75548,SupermassiveGames,2,2011
75549,"SCEA,ZindagiGames",1,2011
75550,EasyGameStation,2,2011
75551,"Acquire,Goshow",1,2011
75552,StarWraith,1,2011
75553,SystemPrisma,2,2011
75554,CodemastersBirmingham,3,2011
75555,AnimationArts,1,2011
75556,"ElectronicArts,BehaviourInteractive",1,2011
