,name,value,date
80404,EntertainmentAnalysis&DevelopmentDivision,1,2014-01-01
80405,MarvelousAQL,4,2014-01-01
80406,ZooEntertainment,1,2014-01-01
80407,Team6GameStudios,1,2014-01-01
80408,Team6GamesStudio,1,2014-01-01
80409,ToxicGames,1,2014-01-01
80410,SevenOneIntermedia,1,2014-01-01
80411,UFOInteractive,2,2014-01-01
80412,VectorCell,1,2014-01-01
80413,CrocodileEntertainment,2,2014-01-01
80414,Hitbox,3,2014-01-01
80415,SeamlessEntertainment,1,2014-01-01
80416,Denki,1,2014-01-01
80417,RichMakeGame,1,2014-01-01
80418,GroundingInc.,2,2014-01-01
80419,BrainCandy,1,2014-01-01
80420,Kalypso,10,2014-01-01
80421,TheChineseRoom,1,2014-01-01
80422,FunBits,2,2014-01-01
80423,HatoMoa,1,2014-01-01
80424,Trapdoor,3,2014-01-01
80425,Entersphere,1,2014-01-01
80426,Version2GamesLimited,1,2014-01-01
80427,Vanpool,2,2014-01-01
80428,IllFonic,1,2014-01-01
80429,ICEBOXStudios,1,2014-01-01
80430,StrangeLoopGames,1,2014-01-01
80431,Cellius,1,2014-01-01
80432,EdenIndustries,1,2014-01-01
80433,ProjectSora,1,2014-01-01
80434,GelidGames,1,2014-01-01
80435,CollectingSmiles,1,2014-01-01
80436,RevergeLabs,2,2014-01-01
80437,TurboTapeGames,1,2014-01-01
80438,SpikySnailGamesStudio,1,2014-01-01
80439,AlmostHuman,2,2014-01-01
80440,1C-Softclub,2,2014-01-01
80441,PolytronCorp.,3,2014-01-01
80442,TecmoKoeiGames,2,2014-01-01
80443,Biart,2,2014-01-01
80444,superflatgames,4,2014-01-01
80445,FishingCactus,1,2014-01-01
80446,EnjoyGaming,1,2014-01-01
80447,DevilsDetails,2,2014-01-01
80448,BlueholeStudio,1,2014-01-01
80449,FuturLab,5,2014-01-01
80450,Teyon,4,2014-01-01
80451,SpiralGameStudios,1,2014-01-01
80452,Plastic,1,2014-01-01
80453,PlasticStudios,1,2014-01-01
80454,LightBoxInteractive,1,2014-01-01
80455,Ino-CoPlus,2,2014-01-01
80456,Reptile,2,2014-01-01
80457,RockstarGames,3,2014-01-01
80458,RockstarStudios,3,2014-01-01
80459,CyanideStudios,4,2014-01-01
80460,Gamepires,2,2014-01-01
80461,SkyGoblin,2,2014-01-01
80462,TheWorkshop,1,2014-01-01
80463,X1Software,1,2014-01-01
80464,BenjaminRivers,1,2014-01-01
80465,Camel101,1,2014-01-01
80466,MondoProductions,2,2014-01-01
80467,ArmatureStudio,6,2014-01-01
80468,xiigames,1,2014-01-01
80469,BlackPants,1,2014-01-01
80470,ZeboydGames,1,2014-01-01
80471,SegaStudiosAustralia,2,2014-01-01
80472,FuRyu,2,2014-01-01
80473,E-OneStudio,1,2014-01-01
80474,SideKickLTD,1,2014-01-01
80475,MikeBithell,3,2014-01-01
80476,AmplitudeStudios,3,2014-01-01
80477,Mossmouth,4,2014-01-01
80478,RatKingEntertainment,1,2014-01-01
80479,Dreampainters,1,2014-01-01
80480,Nigoro,1,2014-01-01
80481,RightSquareBracketLeftSquareBracketGames,1,2014-01-01
80482,EmobiGames,1,2014-01-01
80483,Alvion,1,2014-01-01
80484,JacobAntonucci,1,2014-01-01
80485,GoneNorthGames,1,2014-01-01
80486,TequilaWorks,2,2014-01-01
80487,MisfitsAttic,1,2014-01-01
80488,TalawaGames,1,2014-01-01
80489,NovacoreStudios,1,2014-01-01
80490,Minority,2,2014-01-01
80491,MinorityMediaInc.,2,2014-01-01
80492,HumbleHearts,2,2014-01-01
80493,MercenaryTechnologies,1,2014-01-01
80494,24CaratGames,1,2014-01-01
80495,24CaretGames,1,2014-01-01
80496,Fishlabs,1,2014-01-01
80497,IcebergInteractive,1,2014-01-01
80498,KukouriMobileEntertainment,1,2014-01-01
80499,SpookySquidGames,1,2014-01-01
80500,RetroAffect,1,2014-01-01
80501,OkugiStudio,1,2014-01-01
80502,EndgameStudios,1,2014-01-01
80503,SubsetGames,1,2014-01-01
80504,BlueGiantInteractive,1,2014-01-01
80505,BlackMesaModificationTeam,1,2014-01-01
80506,AwesomeGamesStudio,2,2014-01-01
80507,DoubleEleven,6,2014-01-01
80508,Blit,1,2014-01-01
80509,AsterizmCo.,1,2014-01-01
80510,Ltd,1,2014-01-01
80511,SpikeChunsoft,7,2014-01-01
80512,PuppyPunchProductions,1,2014-01-01
80513,Crispy's,2,2014-01-01
80514,DataRealms,1,2014-01-01
80515,InstantKingdom,1,2014-01-01
80516,DifferentTuna,1,2014-01-01
80517,VblankEntertainmentInc.,5,2014-01-01
80518,ToylogicInc.,1,2014-01-01
80519,HammerpointInteractive,1,2014-01-01
80520,TornBannerStudios,1,2014-01-01
80521,GCREST,1,2014-01-01
80522,2DawnGames,1,2014-01-01
80523,BlackForestGames,3,2014-01-01
80524,GiantSparrow,1,2014-01-01
80525,Dennaton,3,2014-01-01
80526,HoneyslugLtd,2,2014-01-01
80527,Playground,2,2014-01-01
80528,PlaygroundGames,4,2014-01-01
80529,XDEV,2,2014-01-01
80530,ZealGameStudios,1,2014-01-01
80531,GiantsSoftware,4,2014-01-01
80532,NorthwayGames,1,2014-01-01
80533,KaturiInteractive,1,2014-01-01
80534,ShiverGames,1,2014-01-01
80535,MuseGames,1,2014-01-01
80536,LukewarmMedia,1,2014-01-01
80537,UnknownWorldsEntertainment,1,2014-01-01
80538,Nike,1,2014-01-01
80539,PhoenixOnlineStudios,4,2014-01-01
80540,CherryPopGames,2,2014-01-01
80541,JoaoVictordaSilva//LucasRoberto,1,2014-01-01
80542,MightandDelight,3,2014-01-01
80543,SeriousBrew,1,2014-01-01
80544,CleverBeans,1,2014-01-01
80545,Ankama,1,2014-01-01
80546,StraightRight,2,2014-01-01
80547,PhosphorGamesStudio,2,2014-01-01
80548,TomorrowCorporation,2,2014-01-01
80549,WBGamesMontreal,4,2014-01-01
80550,SuperBotEntertainment,1,2014-01-01
80551,IonFX,1,2014-01-01
80552,OverhaulGames,3,2014-01-01
80553,KeenSoftwareHouse,1,2014-01-01
80554,DarkValeGames,1,2014-01-01
80555,WormwoodStudios,1,2014-01-01
80556,StygianSoftware,1,2014-01-01
80557,HarvesterGames,1,2014-01-01
80558,BossBaddie,1,2014-01-01
80559,AdhesiveGames,1,2014-01-01
80560,JagexGamesStudio,1,2014-01-01
80561,Playerthree,1,2014-01-01
80562,HorbergProductions,1,2014-01-01
80563,CardboardComputer,4,2014-01-01
80564,Allgraf,1,2014-01-01
80565,BornReadyGames,4,2014-01-01
80566,GrindingGearGames,1,2014-01-01
80567,CriticalStudio,1,2014-01-01
80568,XYLAEntertainment,1,2014-01-01
80569,EdKeyandDavidKanaga,3,2014-01-01
80570,17Bit,1,2014-01-01
80571,17-Bit,1,2014-01-01
80572,Demruth,1,2014-01-01
80573,AnalgesicProductions,1,2014-01-01
80574,TateMultimedia,2,2014-01-01
80575,Denby/Raze,1,2014-01-01
80576,TyTaylorandMarioCastaneda,1,2014-01-01
80577,StarGemInc.,1,2014-01-01
80578,Division2,2,2014-01-01
80579,NewWorldInteractive,1,2014-01-01
80580,I-FRIQIYA,1,2014-01-01
80581,Poisoft,1,2014-01-01
80582,ChasingCarrots,1,2014-01-01
80583,BlueIsleStudios,1,2014-01-01
80584,FIXKorea,1,2014-01-01
80585,Co.LTD,1,2014-01-01
80586,CubeRoots,1,2014-01-01
80587,ShiroGames,1,2014-01-01
80588,SpaceBulletDynamicsCorporation,1,2014-01-01
80589,ArtificeStudio,1,2014-01-01
80590,Geniaware,1,2014-01-01
80591,GravityCorporation,1,2014-01-01
80592,Gravity,1,2014-01-01
80593,FourDoorLemon,1,2014-01-01
80594,Droqen,1,2014-01-01
80595,PixelToys,1,2014-01-01
80596,SnowbirdGameStudios,1,2014-01-01
80597,BossaStudios,2,2014-01-01
80598,OldSchoolGames,4,2014-01-01
80599,PocketwatchGames,2,2014-01-01
80600,ZeroSumGames,1,2014-01-01
80601,GreenheartGames,1,2014-01-01
80602,comcept,4,2014-01-01
80603,Bulkypix,1,2014-01-01
80604,EchoPeak,1,2014-01-01
80605,LucidGames,4,2014-01-01
80606,AbbeyGames,1,2014-01-01
80607,Point5Projects,1,2014-01-01
80608,SawflyStudios,1,2014-01-01
80609,i-illusions,1,2014-01-01
80610,AntimatterGames,1,2014-01-01
80611,FacepalmGames,2,2014-01-01
80612,LogicArtists,1,2014-01-01
80613,DONTNODEntertainment,3,2014-01-01
80614,Gazillion,2,2014-01-01
80615,TomFrancis,1,2014-01-01
80616,FallenTreeGames,1,2014-01-01
80617,UndeadLabs,2,2014-01-01
80618,PlanetaryAnnihilationInc,1,2014-01-01
80619,exDream,1,2014-01-01
80620,damiansommer,1,2014-01-01
80621,BeholdStudios,1,2014-01-01
80622,Team2Bit,1,2014-01-01
80623,BrainSlapStudio,1,2014-01-01
80624,ReplayGames,1,2014-01-01
80625,CellarDoorGames,3,2014-01-01
80626,StrangelandsLtd.,1,2014-01-01
80627,PershaStudia,1,2014-01-01
80628,L3OInteractive,1,2014-01-01
80629,KoolhausGames,1,2014-01-01
80630,PDDesignStudioPteLtd,1,2014-01-01
80631,SumomGames,1,2014-01-01
80632,MillenniumKitchen,1,2014-01-01
80633,MadOrange,1,2014-01-01
80634,TributeGames,2,2014-01-01
80635,TributeGamesInc.,1,2014-01-01
80636,JohammTael&MihkelTael,1,2014-01-01
80637,HarebrainedSchemesLLC,2,2014-01-01
80638,PwneeStudios,3,2014-01-01
80639,Interceptor,1,2014-01-01
80640,KochMedia,1,2014-01-01
80641,Sparpweed,1,2014-01-01
80642,Threaks,1,2014-01-01
80643,Image&Form,4,2014-01-01
80644,RedgrimAB,1,2014-01-01
80645,LucasPope,1,2014-01-01
80646,DerekYu,1,2014-01-01
80647,5-BitsGames,1,2014-01-01
80648,BlackpowderGames,1,2014-01-01
80649,FullControlApS,3,2014-01-01
80650,FullControl,3,2014-01-01
80651,TheFullbrightCompany,1,2014-01-01
80652,Flippfly,2,2014-01-01
80653,UbisoftToronto,3,2014-01-01
80654,BlitWorks,3,2014-01-01
80655,AlanHazelden&HarryLee,1,2014-01-01
80656,RedBarrels,2,2014-01-01
80657,SantaRagione,1,2014-01-01
80658,EndlessFluff,1,2014-01-01
80659,GuerillaCambridge,1,2014-01-01
80660,VogsterEntertainment,1,2014-01-01
80661,BlueManchu,1,2014-01-01
80662,RobotLovesKitty,1,2014-01-01
80663,CrazyVikingStudios,1,2014-01-01
80664,VividGames,2,2014-01-01
80665,QubicGames,2,2014-01-01
80666,FreakZone,1,2014-01-01
80667,SerellanLLC,1,2014-01-01
80668,CIGames,5,2014-01-01
80669,BEAUTIFUNGAMESSL,1,2014-01-01
80670,BeautiFunGames,1,2014-01-01
80671,bitComposerGames,1,2014-01-01
80672,bitComposer,2,2014-01-01
80673,ORiGOGAMES,1,2014-01-01
80674,GripGames,3,2014-01-01
80675,PolypusherStudios,1,2014-01-01
80676,TOYBOX,1,2014-01-01
80677,DaveyWreden,1,2014-01-01
80678,MinorKeyGames,1,2014-01-01
80679,SeavenStudio,1,2014-01-01
80680,RisingStarGames,1,2014-01-01
80681,NoumenaProductions,1,2014-01-01
80682,BetaDwarf,1,2014-01-01
80683,KUNOINTERACTIVE,1,2014-01-01
80684,ScientificallyProven,2,2014-01-01
80685,ModernDream,1,2014-01-01
80686,WalesInteractive,4,2014-01-01
80687,GeetaGames,1,2014-01-01
80688,UltraRunawayGames,1,2014-01-01
80689,Koboldgames,1,2014-01-01
80690,MightyRocketStudio,2,2014-01-01
80691,DigitalWorksEntertainment,1,2014-01-01
80692,Chucklefish,1,2014-01-01
80693,HopooGames,1,2014-01-01
80694,TheQuantumAstrophysicistsGuild,1,2014-01-01
80695,TheTiniestShark,1,2014-01-01
80696,ProxyStudios,1,2014-01-01
80697,CompulsionGames,2,2014-01-01
80698,GhostGames,4,2014-01-01
80699,Zoink!,4,2014-01-01
80700,RealtaEntertainmentGroup,1,2014-01-01
80701,MercenaryTechnology,1,2014-01-01
80702,SpearheadGames,1,2014-01-01
80703,FishcowStudio,1,2014-01-01
80704,IventGames,1,2014-01-01
80705,OrthogonalGames,1,2014-01-01
80706,HumanatureStudios,1,2014-01-01
80707,BeauBlyth,1,2014-01-01
80708,ForeverEntertainmentS.A.,1,2014-01-01
80709,ForeverEntertainment,1,2014-01-01
80710,RainGames,2,2014-01-01
80711,nifflas,1,2014-01-01
80712,NifflasGames,1,2014-01-01
80713,JasonOda,1,2014-01-01
80714,InterdimensionalGamesInc,1,2014-01-01
80715,Messhof,1,2014-01-01
80716,MindoverMatter,1,2014-01-01
80717,UbisoftSofia,4,2014-01-01
80718,Stoic,1,2014-01-01
80719,TomHegarty,2,2014-01-01
80720,LimbicEntertainment,1,2014-01-01
80721,PlasticPiranha,1,2014-01-01
80722,StrikeVectorTeam,1,2014-01-01
80723,RagequitCorporation,1,2014-01-01
80724,JasonRohrer,1,2014-01-01
80725,YoungHorses,1,2014-01-01
80726,10tonsLtd,4,2014-01-01
80727,VertigoGames,1,2014-01-01
80728,AstroPort,1,2014-01-01
80729,Necrophone,1,2014-01-01
80730,LimasseFive,1,2014-01-01
80731,ShiningRockSoftware,1,2014-01-01
80732,CorecellTechnology,1,2014-01-01
80733,AksysGames,1,2014-01-01
80734,BlackTowerStudios,1,2014-01-01
80735,BlooberTeam,1,2014-01-01
80736,GoodbyeGalaxyGames,2,2014-01-01
80737,TerriblePostureGames,1,2014-01-01
80738,SonyInteractiveEntertainment,1,2014-01-01
80739,GameDesignDan,1,2014-01-01
80740,RCMADIAX,1,2014-01-01
80741,RocketBearGames,1,2014-01-01
80742,Simogo,1,2014-01-01
80743,Stage2Studios,1,2014-01-01
80744,RespawnEntertainment,3,2014-01-01
80745,MattThorson,2,2014-01-01
80746,SnowedInStudios,1,2014-01-01
80747,FunUnitInc,1,2014-01-01
80748,Arzest,1,2014-01-01
80749,XaviantGames,1,2014-01-01
80750,Xaviant,1,2014-01-01
80751,Coilworks,1,2014-01-01
80752,StudioSaizensen,1,2014-01-01
80753,MagicalTimeBean,1,2014-01-01
80754,WhitePaperGames,1,2014-01-01
80755,MagikoGaming,1,2014-01-01
80756,CliffhangerProductions,2,2014-01-01
80757,ZeniMaxMedia,1,2014-01-01
80758,FreeLives,1,2014-01-01
80759,DykastLubomir,1,2014-01-01
80760,PinkertonRoadStudio,2,2014-01-01
80761,InfiniteMonkeys,1,2014-01-01
80762,Bplus,1,2014-01-01
80763,ParityBit,1,2014-01-01
80764,KevinZuhn,1,2014-01-01
80765,FinishLineGames,1,2014-01-01
80766,PhosfiendSystems,1,2014-01-01
80767,ExperienceInc.,1,2014-01-01
80768,TrueAxis,2,2014-01-01
80769,BigRobotLtd,1,2014-01-01
80770,WholeHogGames,1,2014-01-01
80771,BigFinishGames,1,2014-01-01
80772,StudioPixel,1,2014-01-01
80773,osaogames,1,2014-01-01
80774,MimimiProductions,1,2014-01-01
80775,TerriVellimann,1,2014-01-01
80776,DigitalHappiness,1,2014-01-01
80777,MachineGames,3,2014-01-01
80778,TheGameKitchen,1,2014-01-01
80779,VagabondDog,1,2014-01-01
80780,TheGameBakers,2,2014-01-01
80781,d3tLtd,1,2014-01-01
80782,ParadoxNorth,1,2014-01-01
80783,NowhereStudios,1,2014-01-01
80784,KrillbiteStudio,1,2014-01-01
80785,Edelweiss,1,2014-01-01
80786,OverTheMoon,2,2014-01-01
80787,CarbineStudios,1,2014-01-01
80788,Puuba,1,2014-01-01
80789,PixelOpus,1,2014-01-01
80790,Gojira,1,2014-01-01
80791,OoveeGameStudios,1,2014-01-01
80792,PasstechGames,1,2014-01-01
80793,ApolloSoft,1,2014-01-01
80794,HappionLaboratories,1,2014-01-01
80795,TheDigitalLounge,1,2014-01-01
80796,RelicEntertainment,2,2014-01-01
80797,HeSaw,1,2014-01-01
80798,YachtClubGames,3,2014-01-01
80799,MovingPlayer,2,2014-01-01
80800,WobblyToothLtd,1,2014-01-01
80801,FailbetterGames,1,2014-01-01
80802,FuzzyWuzzyGames,1,2014-01-01
80803,SandSailorStudio,1,2014-01-01
80804,CrunchingKoalas,2,2014-01-01
80805,BojanBrbora,1,2014-01-01
80806,NightLightInteractive,1,2014-01-01
80807,InfamousQuests,1,2014-01-01
80808,JustAPixel,1,2014-01-01
80809,Moonshark,1,2014-01-01
80810,WizardsoftheCoast,1,2014-01-01
80811,ExtendInteractive,1,2014-01-01
80812,GalaxyTrail,1,2014-01-01
80813,Robotality,1,2014-01-01
80814,PyrodactylGames,1,2014-01-01
80815,UpperByte,1,2014-01-01
80816,MojoBones,1,2014-01-01
80817,EclipseGames,1,2014-01-01
80818,DevolverDigital,1,2014-01-01
80819,Red5Studios,1,2014-01-01
80820,Mebius,1,2014-01-01
80821,DigitalDreams,1,2014-01-01
80822,SpryFox,2,2014-01-01
80823,PlayriseEdgeLtd.,1,2014-01-01
80824,CarlosCoronado,1,2014-01-01
80825,BedtimeDigitalGames,1,2014-01-01
80826,InvestigateNorthAps,1,2014-01-01
80827,animdude,1,2014-01-01
80828,DinosaurPoloClub,1,2014-01-01
80829,DreadlocksLtd,1,2014-01-01
80830,Dreadlocks,1,2014-01-01
80831,PhobosLab,1,2014-01-01
80832,1CGameStudios,1,2014-01-01
80833,LOOTEntertainment,2,2014-01-01
80834,Dynamighty,1,2014-01-01
80835,ZojoiStudios,1,2014-01-01
80836,Felistella,1,2014-01-01
80837,NineDotsStudio,1,2014-01-01
80838,LGKGames,1,2014-01-01
80839,3Sprockets,1,2014-01-01
80840,DoloresEntertainmentSL,1,2014-01-01
80841,DoloresEntertainment,1,2014-01-01
80842,UrbanGames,1,2014-01-01
80843,CardboardBoxEntertainment,1,2014-01-01
80844,MassCreation,1,2014-01-01
80845,XLGAMES,1,2014-01-01
80846,Ovosonico,1,2014-01-01
80847,bitComposerEntertainmentAG,1,2014-01-01
80848,FLOWCOMBINE,1,2014-01-01
80849,NoGoblin,1,2014-01-01
80850,WastelandsInteractive,1,2014-01-01
80851,ItalicPig,1,2014-01-01
80852,CreativeForgeGames,1,2014-01-01
80853,WarnerBros.InteractiveEntertainment,1,2014-01-01
80854,GreenLavaStudios,1,2014-01-01
80855,TheAstronauts,1,2014-01-01
80856,InfinitapGames,1,2014-01-01
80857,Kadokawa,2,2014-01-01
80858,MixedBag,2,2014-01-01
80859,JesseMakkonen,1,2014-01-01
80860,PastaGames,1,2014-01-01
80861,GrundislavGames,1,2014-01-01
80862,TangoGameworks,3,2014-01-01
80863,2KAustralia,3,2014-01-01
80864,ForgeReply,2,2014-01-01
80865,AquaPlus,1,2014-01-01
80866,MobotStudiosLLC,1,2014-01-01
80867,Game-Labs,1,2014-01-01
80868,MutantGames,1,2014-01-01
80869,KillHouseGames,1,2014-01-01
80870,SamuraiPunk,1,2014-01-01
80871,RedThreadGames,1,2014-01-01
80872,BeeTribe,1,2014-01-01
80873,NordicGamesPublishing,1,2014-01-01
80874,7thChord,2,2014-01-01
80875,Beamdog,1,2014-01-01
80876,CurveDigital,1,2014-01-01
80877,SlitherineGroup,1,2014-01-01
80878,DigitalConfectioners,1,2014-01-01
80879,Meteorise,1,2014-01-01
80880,UbisoftSanFrancisco,2,2014-01-01
80881,BigRedButtonEntertainment,1,2014-01-01
80882,NexusGameStudio,1,2014-01-01
80883,Nyamyam,1,2014-01-01
80884,NumantianGames,1,2014-01-01
80885,PhantomCompass,1,2014-01-01
80886,UpperOneGames,3,2014-01-01
80887,WonderstruckGames,1,2014-01-01
80888,FlashbackGames,1,2014-01-01
80889,CanExplode,1,2014-01-01
80890,IvoryTower,3,2014-01-01
80891,SwitchbladeMonkeys,1,2014-01-01
80892,AnumanInteractive,1,2014-01-01
80893,PostModSoftworks,1,2014-01-01
80894,DoubleBearProductions,1,2014-01-01
80895,SteelWoolGames,2,2014-01-01
80896,Popcannibal,1,2014-01-01
80897,NG:DEV.TEAM,1,2014-01-01
80898,KTXSoftware,1,2014-01-01
80899,Dingaling,1,2014-01-01
80900,BlueBottleGames,1,2014-01-01
80901,MetalheadSoftware,1,2014-01-01
80902,KunosSimulazioni,1,2014-01-01
80903,ChoiceProvisions,0,2014-01-01
80904,RodeoGames,0,2014-01-01
80905,ACrowdofMonsters,0,2014-01-01
80906,GabberGames,0,2014-01-01
80907,TreeFortressGames,0,2014-01-01
80908,Mages.,0,2014-01-01
80909,PsycheStudios,0,2014-01-01
80910,IvyGamesLLC,0,2014-01-01
80911,Relevo,0,2014-01-01
80912,NoBullIntentions,0,2014-01-01
80913,MoonbiteGames,0,2014-01-01
80914,FocusHomeInteractive,0,2014-01-01
80915,MattKap,0,2014-01-01
80916,JaywalkersInteractive,0,2014-01-01
80917,RedPhantomGames,0,2014-01-01
80918,DiscoPixel,0,2014-01-01
80919,MoonSpiderStudio,0,2014-01-01
80920,MouldyToofStudios,0,2014-01-01
80921,DefiantDevelopment,0,2014-01-01
80922,MichaelArts,0,2014-01-01
80923,RedHerringLabs,0,2014-01-01
80924,Lumenoxehf,0,2014-01-01
80925,French-Bread,0,2014-01-01
80926,Camouflaj,0,2014-01-01
80927,VD-DEV,0,2014-01-01
80928,ConnorUllmann,0,2014-01-01
80929,DecoDigital,0,2014-01-01
80930,ScottCawthon,0,2014-01-01
80931,roll7,0,2014-01-01
80932,OSomeStudio,0,2014-01-01
80933,PygmyStudio,0,2014-01-01
80934,RockPocketGames,0,2014-01-01
80935,OhNoo,0,2014-01-01
80936,MoonStudios,0,2014-01-01
80937,TicTocGames,0,2014-01-01
80938,Cornfox&Bros.,0,2014-01-01
80939,AnsimuzGames,0,2014-01-01
80940,[bracket]games,0,2014-01-01
80941,TindalosInteractive,0,2014-01-01
80942,OwlchemyLabs,0,2014-01-01
80943,Dreadbit,0,2014-01-01
80944,Fatshark,0,2014-01-01
80945,LamplightStudios,0,2014-01-01
80946,LifeSparkEntertainment,0,2014-01-01
80947,TomHapp,0,2014-01-01
80948,DissidentLogic,0,2014-01-01
80949,stillalivestudios,0,2014-01-01
80950,GrendelGames,0,2014-01-01
80951,SubterraneanGames,0,2014-01-01
80952,IguanaBee,0,2014-01-01
80953,ThePokemonCompany,0,2014-01-01
80954,KnapNokGames,0,2014-01-01
80955,FictioramaStudios,0,2014-01-01
80956,AcidNerve,0,2014-01-01
80957,VertexPop,0,2014-01-01
80958,OstrichBanditos,0,2014-01-01
80959,OwlCave,0,2014-01-01
80960,ConvoyGames,0,2014-01-01
80961,MilkstoneStudios,0,2014-01-01
80962,CowardlyCreations,0,2014-01-01
80963,BraceYourselfGames,0,2014-01-01
80964,SQUADTeam,0,2014-01-01
80965,Squad,0,2014-01-01
80966,M2H,0,2014-01-01
80967,BlackmillGames,0,2014-01-01
80968,IFGames,0,2014-01-01
80969,PabloTesta,0,2014-01-01
80970,ClaeysBrothersArts,0,2014-01-01
80971,TheArtistocrats,0,2014-01-01
80972,PulsetenseGames,0,2014-01-01
80973,AtraxGames,0,2014-01-01
80974,winterworks,0,2014-01-01
80975,RageSquid,0,2014-01-01
80976,Swordtales,0,2014-01-01
80977,TasharenEntertainment,0,2014-01-01
80978,PixelNAUTS,0,2014-01-01
80979,EvanTodd,0,2014-01-01
80980,FairPlayLabs,0,2014-01-01
80981,CarbonGames,0,2014-01-01
80982,StorminaTeacup,0,2014-01-01
80983,GriNMultimedia,0,2014-01-01
80984,BigPixelStudios,0,2014-01-01
80985,Technocrat,0,2014-01-01
80986,UnfinishedPixel,0,2014-01-01
80987,ZANDELMEDIA,0,2014-01-01
80988,GuruGames,0,2014-01-01
80989,PaulCuisset,0,2014-01-01
80990,AlanZucconi,0,2014-01-01
80991,LuckyPause,0,2014-01-01
80992,Frogmind,0,2014-01-01
80993,DestructiveCreations,0,2014-01-01
80994,MarvelousInc.,0,2014-01-01
80995,Cypronia,0,2014-01-01
80996,SharkPunch,0,2014-01-01
80997,BlackLabGames,0,2014-01-01
80998,5pb,0,2014-01-01
80999,Nitro+,0,2014-01-01
81000,IMGN.PRO,0,2014-01-01
81001,PureFPS,0,2014-01-01
81002,DaybreakGames,0,2014-01-01
81003,SamBarlow,0,2014-01-01
81004,TomaszWaclawek,0,2014-01-01
81005,YanimStudio,0,2014-01-01
81006,LOOTInteractive,0,2014-01-01
81007,KramsDesign,0,2014-01-01
81008,RideonJapan,0,2014-01-01
81009,RideOn,0,2014-01-01
81010,timesymmetry,0,2014-01-01
81011,AterduxEntertainment,0,2014-01-01
81012,PadaoneGames,0,2014-01-01
81013,LabZeroGames,0,2014-01-01
81014,GatlingGoatStudios,0,2014-01-01
81015,Questionary,0,2014-01-01
81016,Question,0,2014-01-01
81017,Ironward,0,2014-01-01
81018,GatewayInteractive,0,2014-01-01
81019,HyperSloth,0,2014-01-01
81020,WholesaleAlgorithms,0,2014-01-01
81021,Gambrinous,0,2014-01-01
81022,GatoSalvajeStudio,0,2014-01-01
81023,Duckbridge,0,2014-01-01
81024,MightyRabbitStudios,0,2014-01-01
81025,TrickyPixels,0,2014-01-01
81026,Bits&Beasts,0,2014-01-01
81027,OXiABGameStudio,0,2014-01-01
81028,RuudKoorevaar,0,2014-01-01
81029,FlyingCafeforSemianimals,0,2014-01-01
81030,Kaiko,0,2014-01-01
81031,SizeFiveGames,0,2014-01-01
81032,Tangrin,0,2014-01-01
81033,ShawnBeck,0,2014-01-01
81034,UppercutGames,0,2014-01-01
81035,UppercutGamesPtyLtd,0,2014-01-01
81036,NeptuneInteractiveInc.,0,2014-01-01
81037,tiger&squid,0,2014-01-01
81038,CodeMysticsInc.,0,2014-01-01
81039,DeadMage,0,2014-01-01
81040,WillO'Neill,0,2014-01-01
81041,WZOGames,0,2014-01-01
81042,Cross-Product,0,2014-01-01
81043,Orann,0,2014-01-01
81044,FrozenDistrict,0,2014-01-01
81045,Morgondag,0,2014-01-01
81046,CyberRhinoStudios,0,2014-01-01
81047,SkyBoxLabs,0,2014-01-01
81048,TheCoalition,0,2014-01-01
81049,PinoklGames,0,2014-01-01
81050,PhosphorGames,0,2014-01-01
81051,CalvinoNoirLtd.,0,2014-01-01
81052,SkilltreeStudios,0,2014-01-01
81053,13AMGames,0,2014-01-01
81054,TwiceCircled,0,2014-01-01
81055,5LivesStudios,0,2014-01-01
81056,ValhallaGameStudios,0,2014-01-01
81057,VladimirKudelka,0,2014-01-01
81058,THEBROTHERHOOD,0,2014-01-01
81059,MobyDickStudio,0,2014-01-01
81060,LeagueofGeeks,0,2014-01-01
81061,TURBOGUN,0,2014-01-01
81062,HammerfallPublishing,0,2014-01-01
81063,AsteroidBase,0,2014-01-01
81064,TriangleStudios,0,2014-01-01
81065,Tendershoot,0,2014-01-01
81066,AJollyCorpse,0,2014-01-01
81067,1337&SenriLLC,0,2014-01-01
81068,tobyfox,0,2014-01-01
81069,ApeLaw,0,2014-01-01
81070,SkyshineGames,0,2014-01-01
81071,SelfMadeMiracle,0,2014-01-01
81072,VersusEvil,0,2014-01-01
81073,GoldenRubyGames,0,2014-01-01
81074,WitchBeam,0,2014-01-01
81075,FarmerGnome,0,2014-01-01
81076,inkle,0,2014-01-01
81077,CapeGuy,0,2014-01-01
81078,DingoInc.,0,2014-01-01
81079,ThunderLotusGames,0,2014-01-01
81080,PencilTestStudios,0,2014-01-01
81081,CatRabbit,0,2014-01-01
